All reviews for SNL Financial as of 2019-12-01 20:10 PST. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: SNL Financial
# Content: Glassdoor Reviews
# All Reviews through 2019-11-30
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2377663.htm,Developer,2013-02-17,Charlottesville,Indiana,US,Yes,More than a year,Full-time,3.0,2.0,3.0,1.0,3.0,1.0,Staying the Same,No,No Opinion,"good compensation
flexible hours
decent co- workers
middle management means well.
I would add more accolades, but i cant think of anything to add here.   There are worse places to work.","project management making tactical and strategic decisions.    This leads to poor understanding of scoping a project and the burden falls on the developer to make up for bad planning.
politics is driven and heavy in charottesville.
Very poor understanding of new hire training needs.
Unless you put in individual after hours  your skill set will remain stagnent or degrade.","To all of you who believe agile is the greatest gift to your emplyees, you need to stop whatever project mgmt drug you are taking and reassess the nature of snl business focus",developer, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2369846.htm, ,2013-02-14, , , ,No,More than a year,Full-time,2.0,3.0,2.0,3.0,3.0,2.0, ,No,No Opinion,"It's a job in Charlottesville,  where there are few opportunities. The product is valuable to customers.","Work is slavishly fast-paced, with lots of punishment in the form of the confusing and widely-gamed review system, which keeps track of your every error.",Don't treat employees as if they are robots.,It's A Rewrite Factory, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2312528.htm,Financial Analyst,2013-01-25,Ahmedabad,Gujarat,India,No,More than a year,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Staying the Same,No,Approve,"Only data entry work. no hope for better future. experience can not count anywhere in India.
you have to just enter data as per standard porcedure and prior trend that is why company is geting many external error from client. many people have joined just as gruadate and they are now SIA and dont have exposure what client want from us.","very much bias ness among employees and can not grow if you dont have some contact from top management in org.
very bad nature of managers nothing else to work",please improve your behavior and minimize office politics,Bad behaviour of manager, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2157767.htm,Manager of Banking News Group,2012-11-25,Charlottesville,Virginia,US,Yes,More than 5 years,Full-time,4.0,3.0,2.0,3.0,2.0,4.0,Getting Better,Yes,Approve,"-Bright, energetic and young employee base.
-World-class headquarters tower in vibrant downtown Charlottesville Va., one of the best all-around cities in the U.S.
-Collaboration across silos has helped SNL distinguish itself as a best-in-class financial news and data source.
-Following a private-equity backed buyout and recapitalization in 2011, SNL has been in a rapid growth mode, both organically and through acquisitions, leading to considerable opportunity for upward mobility.","-Traditionally pays salaries on the low end of the competitive scale, an issue that has been exacerbated with the effective elimination  (for the vast majority of staff and management) of employee stock grants as a component of compensation following the 2011 change-in-control of the company. 
-The resulting high turnover, particularly of the best and brightest employees, stems from the compensation problem and, further, contributes to the strain already felt among many core groups of producers who run lean operations in the first place and can rarely afford the frequent defection of key team members.","While understandably constrained by financial arrangements aimed at maximizing the enterprise value for the majority owner/investor, New Mountain Capital, I would like to see a loosening of restrictions on granting restricted stock to a wider pool of top-performing employees as a retention tool and to instill a greater sense of vested interest and financial incentive to perform at the highest level. Additionally, the virtual elimination of the 401(k) matching contribution during the global financial crisis and ahead of the company's sale, leaves a bad taste in anyone's mouth who were brought aboard under the impression that there was a traditional matching contribution plan (up to 6% of income) for retirement funding. It's sudden and unfortunate demise only adds fuel to speculation that while he company is adding headcount (largely off-shore) and expanding its offerings, the moves are motivated with an eye toward short-term revenues and margins. If SNL is going to retain its best employees over the course of the next 3-5 years, we will need to genuinely embrace and commit to its pay-for-performance culture, which has suffered as a result of these changes. It was, after all, what got us where we are today.",Terrific culture of collaboration across teams and constructive senior management involvement., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2121419.htm, ,2012-11-09, , , ,Yes, , ,4.0,3.0,2.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"Very friendly people, Chill work environment, SNL is up and coming and is expanding on daily basis, small but loyal group of employees in charlottesville. There are other locations around the world.","Not enough pay to attract many people. I think they should have a better compensation system in order to get more talent in. However, it's still in the expanding stage.",Higher salary,Very relaxed and friendly work environment, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2101930.htm,Sebior Analyst2,2012-11-01,Ahmedabad,Gujarat,India,Yes,More than 3 years,Full-time,4.0,3.0,4.0,3.0,4.0,5.0,Staying the Same,Yes,Approve,Great work Culture. young people.,hard work. lengthy work hours., ,Snl, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2095428.htm, ,2012-10-30, , , ,Yes,More than 5 years,Full-time,4.0,3.0,3.0,3.0,2.0,4.0,Getting Worse,Yes,Approve,"Awesome company culture, nice place for fresh graduates",Low pay for the efforts you need to put in to achieve targets, ,Good place to work, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW2034445.htm,Project Manager,2012-10-10,Charlottesville,Virginia,US,No,Less than a year,Intern,4.0,0.0,3.0,0.0,4.0,4.0, ,Yes,Approve,"Work with smart people, in a friendly and casual work environment.","From observing and speaking with interns in areas besides Project management, it appeared not to have been too productive.",Add more quantifying goals to performance review based reward system,Great place for Project Manager internships, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1986853.htm,Project Analyst,2012-09-24,Islamabad,Islamabad,Pakistan,Yes,Less than a year,Full-time,2.0,1.0,3.0,1.0,2.0,4.0,Getting Worse,No,No Opinion,Employee compensation and volunteer benefits,Educated people are working under non-educated and ill mannered managers.,There should be a hiring merit not all recommendations are on merit.,Organizational Politics, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1982917.htm,Associate Director,2012-09-23,Islamabad,Islamabad,Pakistan,Yes,More than 5 years,Full-time,5.0,4.0,4.0,3.0,2.0,4.0,Getting Better,Yes,No Rating,"Meritocracy, Fast paced, Lots of learning","Forced ranking evaluation system, work life imbalance", ,Fabulous, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1909656.htm, ,2012-09-01, , , ,Yes,More than a year,Part-time,5.0,4.0,3.0,4.0,4.0,4.0,Getting Better,Yes,Approve,co-workers..location is great..loved the downtown mall,turnover rate..Soon as you meet somreone they are gone.., ,"Great people, great place to work..", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1895915.htm,"Manager, News",2012-08-28, , , ,Yes, ,Full-time,4.0,4.0,3.0,4.0,3.0,4.0,Getting Better,Yes,Approve,"SNL Financial is the place to be for people who get satisfaction and fulfillment out of putting in the maximum and then some. We don't kid around here. We are hard working, pushing ourselves to achieve near-perfect accuracy, timeliness, relevancy and comprehensiveness in our data and news. A lot of companies say they strive for excellence --- at SNL we actually achieve it. And we help each other to achieve our goals. I've never seen camaraderie like I've seen it at SNL, and that's from your next-seat neighbor to the guy across the globe you're working with. At SNL, there is ample, even rapid, career growth for the truly exceptionally employees, and satisfactory career growth for the solid, dependable types. Also, we can wear flip-flops to work.",This is not a universally well-fitting work environment. It's definitely selective. Make sure you understand the culture and really believe you'll be a good fit before joining.,"There's been good, recent change as far as transparency, learning & development and overall employee engagement. Make sure non-headquarters offices get perks, too, and keep the communications channels open to employees.","Work hard, get rewarded.", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1887867.htm,Office Manager,2012-08-26, , , ,No,More than 8 years,Full-time,3.0,2.0,3.0,3.0,3.0,2.0, , ,No Opinion,Coworkers great  bunch of people.,No communication between employees and managers.,Learn to voice your opinions and concerns with your employees,Ok place to work at, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1880937.htm,Process Specialist,2012-08-24,Ahmedabad,Gujarat,India,Yes,More than 3 years,Full-time,4.0,5.0,3.0,4.0,4.0,4.0,Getting Better,No,Approve,"Learning Opportunities
Work Free
Casual Work Enviornment",Nothing as of now. Company is growing and is getting better,NA,Process Specialist, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1851501.htm, ,2012-08-15,Monterey,California,US,No, ,Intern,3.0,3.0,3.0,3.0,3.0,3.0, ,No,No Opinion,Comfortable work environment with people willing to help you.  Very nice staff.,Lots and lots of data entry.  Just be prepared!,Reach out more to interns.  I didn't feel I had advancement opportunities post-internship.,Good place to intern if you don't mind being in a cubicle all day., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1837167.htm,Manager,2012-08-12,Ahmedabad,Gujarat,India,No,More than 5 years,Full-time,3.0,3.0,4.0,3.0,2.0,2.0,Getting Better, ,No Opinion,"good pay and career growth, but stagnant after you reach manager position",Too much of bureaucracy at the company, ,Good place to work if you stray away from politics, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1828128.htm,Content Analyst,2012-08-09,Islamabad,Islamabad,Pakistan,No,Less than a year,Full-time,3.0,3.0,3.0,2.0,2.0,3.0,Staying the Same,Yes,Approve,"I believe a very friendly environment, good benefits, great learning and career growth","incompetent local management, hypocrisy, under paid over burdened employees, unrealistic performance evaluation, organizational politics","Focus on your local management, they still think with the mind of an analyst and manager should be something more than that","friendly environment, low salary, incompetent local management", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1819382.htm, ,2012-08-07, , , ,Yes,More than 8 years,Full-time,4.0,5.0,3.0,3.0,2.0,4.0,Getting Better,Yes,Approve,"The people are wonderful, everyone is a hard worker and conscientious.  Good opportunity to use modern technology and learn new skills.  If you stick around long enough, enough people will leave and will give you an opportunity to grow professionally.  If you can handle the 60 hours a week night and day and weekend commitment that the job entails.",Typically pay under market rate for employees.  They also have a ton of employee turnover and don't re-hire as frequently so you end up doing the job of 2-3 other people in your department.  Everyone is very type A high-quality work and if you make a tiny mistake it will be harped on over and over and then you'll be dinged again at review time.  Every employee now has to have web cams to talk face to face with overseas staff.  It's a bit exhausting day after day to constantly have to be on webcam for every single meeting and the number of meetings is a bit ridiculous.,"Reinstate the 401k - putting it into bonuses just for the ""exceptionally high"" performers is silly and speaks of the way you try to focus on a young, cheap workforce.   And the way they determine ""exceptionally high"" is random and not logically derived at all unless you are a favorite in the review process.  Continue to re-vamp the review process.  Focus on investing in your people (training) and put more money into training and salaries and senior level skills rather than focusing on hiring less skilled and cheaper team members from overseas.","Average company, wonderful people", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1817198.htm,Financial,2012-08-06,Islamabad,Islamabad,Pakistan,Yes,More than 10 years,Full-time,5.0,4.0,3.0,3.0,2.0,5.0,Getting Better,Yes,No Rating,"SNL is working v hard at there work hours,v punctual n comfortable for  employers.",hav'nt anough time for urself n ur family also.,plz focus on your workers relaxation.,IS a GOOD Company, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1792877.htm,Project Manager I,2012-07-31,Ahmedabad,Gujarat,India,No,More than a year,Full-time,2.0,2.0,1.0,3.0,4.0,4.0,Staying the Same,No,Approve,"Well Planned, Good learning for Agile.","No Good Bonus, No Salary Hike", ,Review for Project Management Profile, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1789480.htm,Assistant Manager,2012-07-30,Islamabad,Islamabad,Pakistan,Yes,More than 3 years,Full-time,3.0,4.0,3.0,2.0,1.0,3.0,Staying the Same,No,No Rating,Good management which keeps the employees engaged in training. Clear and motivating performance evaluation process which based on relative grading. Growing with a good pace from last 6 - 8 years in Pakistan and India. Bringing new positions in Global offices.,No work life balance in the organization as employees are working on 24/7 rotational shifts. Compensation is not satisfactory. Professional experience is not relevant to the market.,Nothing,One of the growing organization in Asia with the motive of cost cutting., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1707205.htm,Analyst,2012-07-09,Islamabad,Islamabad,Pakistan,Yes,Less than a year,Full-time,5.0,5.0,5.0,4.0,3.0,5.0,Getting Better,Yes,Approve,"Awsome salary package than comparative to market, benefits are outstanding, nice culture, very comfortable.",No market in Pakistan this is a sole US financial company based in Pakistan. Experience gained here is not applicable or does not count in any other field.,Management should emphasize over monetary benefits more than other benefits.,Ideal Company to work with., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1699837.htm,Assistant Manager,2012-07-07,Islamabad,Islamabad,Pakistan,Yes,More than 3 years,Full-time,5.0,5.0,4.0,4.0,3.0,5.0,Getting Better,Yes,Approve,"Unlimited Career opportunities, Best performance management system, Performance based quarterly bonuses, Many career paths to chose the best as per your skill set, Training opportunities for career advancement and personal grooming, Good Salary and semi-annual pay raise per your performance and much more....",Only problem that I faced is that you may loose work/life balance.,We should not stick to MBAs but need to give equal opportunities to B.Com and equivalent as well.,SNL Financial is one of its kind company in Pakistan which pays you at its best gives you a self respect along., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1677228.htm,Research Analyst,2012-07-01,Islamabad,Islamabad,Pakistan,No,More than a year,Full-time,2.0,2.0,3.0,2.0,1.0,3.0,Staying the Same,No,No Opinion,SNL Financial a company which tells you big dreams at the 1st day and after spending one week you'll come to know that you made a wrong decision to Join SNL with smile on your face.,"SNL Financial is nothing to do with Finance, it is all data entry for which you will be trained again and again. I stayed there for two years in a greed that when I'll get a better opportunity, I'll leave this company but in the end I got nothing and now I am job less and the time I spent at SNL Financial was just like all in vain as I learned nothing and obviously you can't learn anything in a data entry job.",Please offer SNL Financial job only to B.Comers and even simple B.A pass can do the job at SNL easily if he/she can write and speak good English. MBA guys should never apply to this company.,Rate SNL Financial, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1659946.htm,Manager,2012-06-27,Charlottesville,Virginia,US,Yes,More than 3 years,Full-time,4.0,5.0,4.0,3.0,2.0,4.0,Getting Better,Yes,No Rating,"- Rapidly growing company provides career upside
- Lots of international exposure which is interesting
- Bonus here is better than my previous 4 employers
- Smart, motivated people who know how to successfully grow a business
- Extremely high customer satisfaction with our product is something to be proud of","- Long hours 
- Quirky offices and programs
- Not a good place to be if you're unable to produce results, otherwise very rewarding","Keep making positive, employee focused changes and try to make the company as professional on the inside as we are with our clients on the outside.",Fast growing company, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1650350.htm,Financial Analyst,2012-06-25,Ahmedabad,Gujarat,India,No,More than a year,Full-time,4.0,3.0,4.0,4.0,4.0,4.0,Staying the Same,Yes,Approve,"Good working enviornment and good culture
Many extra cirricular activities including work",Work from home facality is not there,"work from home facality is to be given to employees
time boundations of joining to offce should be restricted","First job, Dream job.....", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1581703.htm,Senior Analyst,2012-06-10,Ahmedabad,Gujarat,India,No,More than 3 years,Full-time,3.0,1.0,3.0,1.0,3.0,2.0,Getting Worse,No,Disapprove,"Pay for performance philosophy
Global presence enable to deal with people from different cultures","Very conservative and childish behavior for employees outside US
Most positions in offshore offices are for content which mainly contains data entry or data verification. 
Unable to understand why post graduates in finance are hired for data entry?",Please be little bit mature and show that in your behavior. People out are not idiots that accepts illogical reasons for many actions.,"Mixed experiences till now, choice of last resort when no options", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1547148.htm,Analyst,2012-05-31, , , ,Yes,Less than a year,Full-time,5.0,5.0,3.0,4.0,5.0,5.0,Getting Better,Yes,No Rating,"Best Environment
Best Employees
Best Culture
Employee oriented
Values people",Low salary looking at the Inflation.,Feel free to ask every employee to bring any change in the existing policy.,My other family which always makes me smile., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1490759.htm,Senior Manager,2012-05-05,Charlottesville,Virginia,US,No, , ,1.0,3.0,1.0,1.0,2.5,0.0, ,No,Disapprove,"Great experience for those fresh out of college.
Early ability to grow as the company grew. No longer exists now.
Opportunity to make good friends.
Flexibility in work hours and location depending on who you are.","Badly structured compensation plan, with base salaries lower than any of its competitors.
High degree of favoritism towards promotions. It's really all about who you are.
Highly bureaucratic.Top down management philosophy. Very backwards in  many ways.
Numbers driven performance evaluations where it's all about pointing fingers and reducing bonuses.
Stuck with the waterfall mentality even though they've recently moved towards an agile environment.
Unable to recruit top talent to Charlottesville and so are stuck with a large  employee base that exhibits little passion for work. Average tenure is over 5 years.
Technologically backwards compared to competition.
An unsustainable business model. It's best days are well behind it now. Next steps are to get sold off by it's new Private Equity owners in a few years to a competitor that will likely keep the data and layoff the rest of the company.",I'm surprised that New Mountain Capital hasn't taken more control over management functions yet.,Not a good place to work if you're an over-achiever. Sliding towards mediocrity., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1484989.htm, ,2012-05-02,Charlottesville,Virginia,US,Yes, , ,1.0,1.0,1.5,2.0,2.5,0.0, ,No,Disapprove,"There are a lot of good people working at SNL.  They are the main reason that I am still there; however, I'm currently looking for other employment.","- promotions are based on who plays the best office politics with senior management.

- they have aggressively put into place policies that have limited the bonuses paid out.

- Feedback on job performance is all but non-existent.  You only hear from management when something is wrong and never when you've done a good job on a project.","Shake things up at all levels.  There are too many people in senior management positions that got their jobs, because they were the last ones standing in the department.","I have not had a good experience at the company.  It has rapidly grown, but has not handled the growth very well.", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1368586.htm,Project Manager,2012-03-01, , , ,Yes, , ,3.0,3.0,3.0,4.0,3.5,0.0, , ,No Rating,Very smart people in a very successful company,Merit pay for performance is a carrot shaped stick,IT is not a merit pay field and if you want to retain the best talent you need to pay for it.,Excellent place to work but under pays, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1351554.htm, ,2012-02-21,Charlottesville,Virginia,US,Yes, , ,4.0,3.5,2.5,4.0,4.0,0.0, , ,Approve,"access to tons of clients in finance industry, good opportunities to expand the dimensions of skill sets by working with different teams",not easy to transfer some working experience to jobs in another firm.,a transparent and consistent bonus system across teams within a same group will be appreciated.,Good experience for fresh graduates, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1177563.htm,Analyst,2011-10-31,Charlottesville,Virginia,US,No, , ,2.0,2.0,4.5,1.5,3.0,0.0, ,No,No Rating,"Lots of great people there.
Lots of 'cute' perks like t-shirts and cups - but basically poor compensation for the volume of work you put in.","Middle level management often has to work too hard to protect their employees from the castigations by senior management. 
Always making verbal promises about bonuses to their new hires that their wallet can't keep. 
Horrible review system that forces negative reviews so they don't have to reward employees fairly.
Focus on the negative. Always looking for errors so they can ding your bonus or lower your rating. You can work your butt off for 9/10 of the review period, but make one mistake and you are either looking at a drastically reduced bonus or NO bonus.
If they pay you then they own you. No respect for personal time.",Have some respect for the people who work for you.,No job security. Once you reach a certain age you are gone., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1037291.htm, ,2011-07-26,Charlottesville,Virginia,US,No, , ,3.0,2.5,2.5,1.0,3.5,0.0, , ,Disapprove,"Opportunities for young workers
Meritocracy of sorts
Strong product suite and market position
Many clients love the product
Good job for a small town
Cool downtown location in desirable town","One mistake and you are out of favor
Constant management churn
Executive management not approachable
Negative work atmosphere
Constant reworking of evaluations and rewards systems","Act like you care.  Develop longer term career paths for employees.  Ditch the ""Fire 10% of the workforce rule.""  Quite pitting employees against each other",Change is the only constant, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW1014486.htm, ,2011-07-10,Charlottesville,Virginia,US,Yes, , ,4.0,3.5,4.0,2.0,4.5,0.0, , ,Approve,"- challenging, you never know what you'll be working on
- in my field the pay is pretty good, I think - and really good if you get good bonus payouts
- I have never been denied time off, good amount of paid time off available
- the company will let you take as much responsibility as you can handle
- promotes from within (see ""cons"" below)","- sometime immature and childish senior management
- internal promotions sometimes do not make any sense and leave you wondering what they were thinking
- performance review system borders on the ridiculous - and tons of productivity is lost twice a year to people worrying about it.
- office in Pakistan, where they hate us, and they may want you to travel there
- continuous organizational changes leave you nauseous and wondering who your boss(es) are today.","- ditch the current review system
- what are you going to do when the fragile ""friendship"" between the US and Pakistan deteriorates? Really, what were you thinking?
- some recent changes there are encouraging ... but pizza and bagels won't make people happy in the long run.",A great place to work for some people ... it depends on who you are, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW952484.htm,Project Manager,2011-05-24, , , ,Yes, , ,2.0,2.0,1.5,2.0,3.5,0.0, , ,Disapprove,"* There are good people who work there. Charlottesville attracts quality people due to the quality of life but there employment options are fairly limited in the area. 
* Decent benefits.
* They seem to be making an effort in acknowledging and addressing its many problems.","* Personally object to the company having an office in Pakistan.
* Low 401(k) contribution.
* Performance feedback and forced rankings decrease motivation; quality employees leaving as a result.
* Little or no training when you start your job.
*  Career development is nonexistent.
* Compensation system needs to be overhauled. They are not properly executing ""pay for performance.""
*  Lack of trust for senior management.","* Invest more in training and career development
* Improve compensation and benefits
* Overhaul the performance evaluations",Company mired in mediocrity that faces dire turnover rate., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW916099.htm, ,2011-04-27, , , ,No, , ,2.0,3.0,2.5,4.0,2.5,0.0, ,No,No Opinion,Management was clear on what actual floor work or JD would be. Good Knowledge sharing culture. Respects your requests to take time-off.,"Too much of internal politics. Next to zero work-life balance. Management would insist on you maintaining work life balance, but would ensure to give targets so that you spend much higher time in office than 8 hrs. Too low compensation for more than 10hrs job.
Too much disparity in annual base hike given to different employees even with same performance levels.",Hire some more employees please.,Ruins personal life, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW900170.htm,Senior Project Manager,2011-04-16,Charlottesville,Virginia,US,No, , ,3.0,2.0,3.0,1.5,4.0,0.0, ,Yes,Disapprove,Very easy going and team based environment; Good for long timers who don't have high aspirations,"Poor senior management; few people left dissatisfied. Management was concerned but didn't have a clue how to offer good career growth to those people. 
Few high risers who had good standing in front of the senior management. But most of the people are doing similar work for ages.",Bring diverse talent and offer good career growth path,Average opportunity with poor senior management, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW897069.htm,Sales Executive,2011-04-14, , , ,No, , ,4.0,2.0,4.0,4.0,3.0,0.0, , ,Approve,"Best-of-breed products; no real competitors
Amazing goodwill and reputation within the sector
Extremely loyal clients","Internal communications suffered due to rapid growth and constantly changing team leaders
No career growth paths as standard fare
Team leads are technically able, but frequently not equipped managers
If relocating to Charlottesville, there is employment risk as they are the only game in town","1.  Rework the Infoweb and create higher standards for upkeep.  Some groups excel at it, while most were dated and hard to navigate
2.  Resist the urge to just throw extra staff at perceived needs.  Be willing to say no some client requests",Outstanding company to work for during their high-growth years, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW805440.htm,Account Manager,2011-02-09, , , ,No, , ,1.0,2.0,1.0,1.0,2.5,0.0, ,No,No Rating,"Laid back atmosphere.
Easy to make good relationships with colleagues.
It's easy to move up the ladder if you're willing to play the game.","I could not agree more with the person who posted their review on June 28th.  This place is so backwards in their thinking that it's incredible they're still afloat.  To expand on the review system, bonuses are almost always delayed because too many people got too good reviews, so they all had to be rechecked and for some people lowered - so the company wouldn't be spending too much money.  You're constantly reminded how replaceable you are, and for people willing to work for less money.  

Always always get everything in writing.  People have interesting memories there.",Could you please just appreciate the work that everyone does and not look at them as dollar signs??,One of the worst places to work., 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW741648.htm, ,2010-12-14, , , ,Yes, , ,4.0,4.5,4.0,4.0,4.0,0.0, ,Yes,No Rating,"The people are incredible.   It's a great opportunitiy to work with and learn from really smart, creative, and motivated people.",The company is growing rapidly and that creates an interesting culture and some challenges.   You need to be willing to work hard and continually look for ways to improve upon how things are done.  This can be difficult for some people while for others it can be exciting and rewarding.,Continue to look for ways to keep the employee population energized.,"Opportunities, challenges and growth", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW690125.htm, ,2010-10-20, , , ,No, , ,1.0,2.0,1.0,1.0,3.0,0.0, ,No,No Rating,"*Some of the co-workers are fantastic to work with
*Good place to pick up data analysis/management skils, especially if right out of school
*High level responsibilities can be earned relatively quickly","*Clunky review system, designed to minimize employee salaries(bonuses) and cut costs further
*Much lower salaries compared with similar positions in the same state
*Overly high expectations with limited resources. Most of the human resources are located offshore and are typically of lower calibre than those in the US
*Top line management blind sided to employee dissatisfaction
      -&gt; Typically constitutes of employees who have only ever worked at SNL making up a fraternity of sorts. No outside experience leading to a 'frog in the well' attitude
*Depressing environment, the longest running conversations are usually those of how everyone hates working at SNL","Sea changes required to stay competive in this industry. Similar companies offer better salaries, perks and are making great strides. Employees are your greatest asset, if you fail to realize this even after the recent exodus of people prepare to start plummeting.",Sliding towards despicability, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW629806.htm, ,2010-08-29, , , ,Yes, , ,2.0,2.0,2.5,2.0,3.5,0.0, ,No,No Rating,"Informal culture
Company leadership is accessible
Casual work environment
Those just starting their careers are given a relatively high level of responsibility","Command and control management style
Limited training opportunities.  SNL does not spend money developing its employees.
Emphasis on following procedures over achieving results","If SNL wants to continue to grow, it shouldn't manage out the employees it wants to keep.","A good place to start a career, not build one.", 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW607409.htm, ,2010-08-12, , , ,Yes, , ,2.0,4.0,3.5,1.5,3.0,0.0, ,No,No Rating,"-Good people
-Great location on the downtown mall
-Reasonable work life balance
-Lots of flexibility and opportunity for rapid advancement","-Senior management pepetuates a fear-focused culture
-Overly focused on performance metrics without assessing what those metrics mean or say
-Continual organizational change",Trust employees to do their jobs and institute policies that assume mutual respect and competence rather than focusing on punishment.,Best employeer in Charlottesville, 
SNL Financial,http://www.glassdoor.co.in/Reviews/Employee-Review-SNL-Financial-RVW579915.htm, ,2010-07-24, , , ,Yes, , ,2.0,2.0,2.0,2.0,2.5,0.0, ,No,No Rating,"Market leadership in providing financial and market information on banks, thrifts and other firms
Strong focus on product innovation
Strong client focus; responsiveness to client inquiries","Lacks adequate infrastructure in HR practices, finance, marketing - still runs like a $5 million company rather than a $100 million firm
Don't expect to get much positive feedback on your performance - management focuses on weaknesses rather than your strengths","Need to strengthen HR management - performance evaluation, goal setting
Need to ""talk the talk"" about leadership",Mixed Bag, 
