Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW293918.htm, ,9/30/2009,New York,New York State,US,Yes, , ,1,2,2.5,1,4,0, ,No,Disapprove,"Good place to learn if you are a self starter
Reasonable work/life balance","Very little respect for core credit analysis
Not many advancement opportunities
Too much focus on paperwork/checking boxes, not enough focus on analytics
Lack of respect for the analyst role","Learn your business
Start respecting your employees
Bring more U.S. based analysts into senior management ranks. Skip the the current senior and middle management and pull from the team level.
Your analytical team is very very unhappy",Don't work here, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW291540.htm,Senior Financial Analyst,9/25/2009,New York,New York State,US,Yes, , ,2,3,2.5,3,2,0, ,No,Disapprove,"-good reputable company
-competitive wages
-smart people, potentially could network
-good experience if you can take advantage of cross-training
-provides benefits","-too competitive
-way too much admistrative work, even for people with advanced degrees
-too much paper pushing
-VERY hard to advance or change departments
-must be liked in order to get somewhere
-not flexible in terms of schedule/vacations
-","-promote people within by providing them the tools and flexibility to succeed
-make sure they are happy in their current roles
-rotate people so they are not bored
-try to automate things and change old computer systems
-eliminate redundancy 
-g",not exciting place of work and not very flexible, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW290602.htm,Associate Director,9/24/2009,Chicago,Illinois,US,Yes, , ,3,3.5,3.5,1,4.5,0, ,No,Disapprove,"Easy to be an achiever, good work/life balance.",It's a slow moving ship with an incompetent captain.,Get a decisive leader who will hire some competent criteria officers for the structured group.,"S&P has poor senior management, good & nice middle management,  Maybe too nice.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW273512.htm, ,8/23/2009,New York,New York State,US,Yes, , ,3,3.5,2.5,2,4,0, ,Yes,No Opinion,access to great company research,promotion and bonus opportunity very dependent on which analytical practice and asset class/sector you're in,"S&P has good lower level and middle managers, but historically in Structured finance and generally at the most senior levels of the company, you have incompetent, unqualified executives. That is starting to change, too bad it took a crisis to be the catalyst.",S&P - decent place to be, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW252308.htm,Financial Analyst,7/14/2009,Bethesda,Maryland,US,No, , ,1,1,2,1,2,0, ,No,Disapprove,Enjoying the camaraderie of all the young people hating his or her job.  Lots of drinking after work to treat the pain.,"Poor management, terrible intracompany communication, no professional growth opportunities, benefits not good, work/life balance stinks.... I could go on and on.",You should really consider all the assets you have at your disposal.  Do not ruin the talent of the people you sucker into working here.,Don't even think about working here., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW243706.htm,Senior Research Assistant,6/26/2009,New York,New York State,US,Yes, , ,4,4,3.5,4,5,0, , ,Disapprove,"work/life. working from home. time off. 9-5. meeting F500 executives regularly. genuine people. no competition. best agency by far. 

these are actually the reasons I dislike the firm (except meeting CEOs & CFOs from some of the best companies in the world & the fact that S&P is THE rating agency.) but different people like different things. It is also still a pretty good stepping stone. If your GPA wasn't perfect or you're switching career tracks this might be a good place to start. Also, if you are an ex i-banker that wants to take it easy, this isn't a bad place.","the technology is a joke. lazy people, some of which are unprofessional.  there is a union! capital markets are too far away. ratings a relative not absolute. intelligence factor.

If you are driven, passionate and intelligent, it will haunt you everyday that you work for S&P and even worse, over time your peers will bring you down to their level. so get in and get out!

you will be able differentiate yourself easily on the other hand.",fire the incompetent people! ditch the issuer pay model or at least play hardball with bankers/issuers! fire the lazy people! pleaseeee.,"kind people, no technology, not the most intelligent, still respected despite media blasts", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW233031.htm,Executive Software Developer,6/1/2009,Mumbai,Maharashtra,India,No, , ,2,2.5,1,2.5,2.5,0, ,No,No Rating,"You will get chance to work in all phases of software development cycle as well as all the parts for complete system like design, database, coding testing etc.","You will get less compensation, less respect - as you are not in core business of company, you are not the revenue generator, so you are always overhead for company.",Be focus on unified platform through out the company. Give some respect to software developer too. Give good hikes to them.,Not much opportunities for software developer, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW218728.htm,Consultant,5/5/2009, , , ,Yes, , ,4,2.5,3.5,2,3.5,0, , ,No Opinion,"Nice Work Environment
Lot to learn","Poor Management style
Lack of guts among middle managers to say 'No' to Sr Management
Harassing team members","Conduct team building exercises, don't disrespect consultants",Nice work place but lack of guts among managers to disagree with sr.management for unrealistic goals, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW209739.htm, ,4/20/2009,New York,New York State,US,Yes, , ,4,4,4,4,4,0, ,Yes,No Opinion,"They let you have ample free and family time, while offering very good expieriences.  The company does not waste time in giving you responsiblity.  If you show you are apt, you will get a lot of work very quickly.  The downside is that you will get a lot of work in a very short period of time.","Since the SEC is not regulating NSRO, everything needs to be documented and the process is very tedious and we have not really invested in the systems to make the documentation process easy.  As a result, much of my time as an anlyst is spent documenting my work",Please invest more in technology and administrative support,"Interesting, but a lot of administrative work for somebody with and Advanced Degree.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW203252.htm,Associate,4/6/2009,New York,New York State,US,Yes, , ,4,3,3,3.5,4,0, , ,Approve,"The 55 water street location is good and the working environment is cozy. It is not too stressful working in this company, as long as you can deliver whatever assigned to you on time (which, in most of times,  might not be as demanding as that in i-banks) . Working hours ranges from 8:30-9:30 to 5:30-6:30 and work/life balance here is good. Compensation is quite satisfactory in terms of base but not very good in bonus compared to other big financial names. Benefits is 75/100 imo. Overall, not a bad firm to work in.","Not so good bonus, mediocre upside potentials. It deserves the name of top 100 working mother company but may not be so good to stay long with for starters who wants to embrace a more challenging career.",Not much,Nice Company to work in but not for long., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW161481.htm,Associate,1/25/2009,New York,New York State,US,Yes, , ,2,3,2,2,4,0, ,No,Approve,"Good work life balance for most, hours are reasonable and vacation time usually is not denied.","Low pay, bureaucratic, politics - smart people leave, incompetent ones remain and become managers, they are wary of smart people and promote sycophants.","Turn the place into a true meritocracy - promote collaboration within and across groups, punish silo mentalities",Time for change in culture, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW132658.htm,Rating Specialist,12/13/2008,New York,New York State,US,Yes, , ,2,3,2.5,1,5,0, ,No,Disapprove,"S&P has tremendous job flexibility (many analysts telecommute up to 2 days a week). The hours are good for the pay- generally 40 hour work weeks. Other positives, especially for junior analysts, are the exposure to clients' senior management team, bankers, ratings advisors, and industry experts. You'll be surrounded by strong, analytical teammates.","Hands down, the biggest downside is the lack of re-investment in the business.  Senior management appears to have a mandate from the parent company (McGraw-Hill) to maintain extraordinary margins (Moody's has the best in the S&P 500; S&P's are in line). In my opinion, analysts aren't given adequate analytical tools to make fully-informed ratings decisions. Moreover, senior management appears out of touch with the need for better financial modeling capabilities and middle management are complete 'yes' men. No one is fired for incompetence, including management.  It's like you're tenured for life once you're in the door.","Invest in the business: IT, software, financial modeling, research, database infrustructure.","Good Analytics, Mediocre Customer Service, Poor Management.", 
